,Username,Place,Peak Rating,Wins,Wins in first 25,Counted Wins,Core Rare,Core Epic,Core Legendary,Trial Rare,Trial Epic,Trial Legendary,,
,Wasper,,12,23,13,13,2,1,0,1,0,0,,
,Johnny Janglez,,3,22,17,13,2,1,0,1,0,0,,
,LCHammer,,12,22,13,13,2,1,0,1,0,0,,
,WhiteWhale,,6,16,13,13,2,1,0,1,0,0,,
,Cerne,,12,13,13,13,2,1,0,1,0,0,,
,Syrup17,,5,18,13,13,2,1,0,1,0,0,,
,immaterial,,5,20,13,13,2,1,0,1,0,0,,
,ダラスバー,,11,13,13,13,2,1,0,1,0,0,,
,sigfriedCrypto,,9,51,13,13,2,1,0,2,0,0,,
,RedDeath,,10,13,13,13,2,1,0,1,0,0,,
,Oblongfitzoblong,,11,17,13,13,2,1,0,1,0,0,,
,rikuchof63,,1,26,15,13,2,1,0,1,0,0,,
,Sir Ike Moesha Broflovski,,9,30,13,13,2,1,0,2,0,0,,
,Chaos23,,1,21,21,13,2,1,0,1,0,0,,
,korencio,,1,13,13,13,2,1,0,1,0,0,,
,luthfi9999,,3,13,13,13,2,1,0,1,0,0,,
,dmitrij93,,1,34,19,13,2,1,0,2,0,0,,
,TheFireWithin,,12,13,13,13,2,1,0,1,0,0,,
,DiegoFerreL,,12,30,13,13,2,1,0,2,0,0,,
,[Mythic] Ducky,,12,13,13,13,2,1,0,1,0,0,,
,Aragon,,12,31,13,13,2,1,0,2,0,0,,
,Boganis,,3,14,14,13,2,1,0,1,0,0,,
,Ungulate-NCP,,12,14,13,13,2,1,0,1,0,0,,
,PastRelyks,,1,16,16,13,2,1,0,1,0,0,,
,Thirdman,,8,13,13,13,2,1,0,1,0,0,,
,Odaja,,7,14,13,13,2,1,0,1,0,0,,
,cjmoles,,8,13,13,13,2,1,0,1,0,0,,
,tygerson2,,3,13,13,13,2,1,0,1,0,0,,
,Makakka,,10,13,12,12,2,1,0,1,0,0,,
,Yell,,5,14,12,12,2,1,0,1,0,0,,
,gantarisa,,7,12,12,12,2,1,0,1,0,0,,
,²³,,11,12,12,12,2,1,0,1,0,0,,
,LegndRicky,,8,15,12,12,2,1,0,1,0,0,,
,kigawakunto27,,12,12,12,12,2,1,0,1,0,0,,
,Lucky,,6,12,12,12,2,1,0,1,0,0,,
,idncrypto67,,9,37,12,12,2,1,0,2,0,0,,
,LatteBicDic,,6,12,12,12,2,1,0,1,0,0,,
,ss,,5,12,12,12,2,1,0,1,0,0,,
,mahkoyu5143,,11,12,12,12,2,1,0,1,0,0,,
,Intergalactic,,7,17,12,12,2,1,0,1,0,0,,
,TheYndys,,6,15,12,12,2,1,0,1,0,0,,
,[Mythic] Dragonstorm,,12,30,12,12,2,1,0,2,0,0,,
,Longy,,12,30,12,12,2,1,0,2,0,0,,
,bs241111,,7,15,12,12,2,1,0,1,0,0,,
,PlinytheEther,,10,12,12,12,2,1,0,1,0,0,,
,Alice_Unchained,,3,31,12,12,2,1,0,2,0,0,,
,(｡▼皿▼),,7,19,12,12,2,1,0,1,0,0,,
,popovanton89,,12,12,12,12,2,1,0,1,0,0,,
,_fireartist,,8,12,12,12,2,1,0,1,0,0,,
,CaptainCola,,7,13,12,12,2,1,0,1,0,0,,
,OPEPEN-MAN,,9,12,12,12,2,1,0,1,0,0,,
,crypteco,,1,12,12,12,2,1,0,1,0,0,,
,Rugdealer,,4,12,12,12,2,1,0,1,0,0,,
,Chain0tater,,7,31,12,12,2,1,0,2,0,0,,
,SolarMkd,,12,31,12,12,2,1,0,2,0,0,,
,Rahzan89,,2,12,12,12,2,1,0,1,0,0,,
,ferzspb,,10,36,12,12,2,1,0,2,0,0,,
,а,,9,23,12,12,2,1,0,1,0,0,,
,skyenya1,,8,14,12,12,2,1,0,1,0,0,,
,GUDecks.com,,12,16,12,12,2,1,0,1,0,0,,
,Yogalholic,,6,14,12,12,2,1,0,1,0,0,,
,Salernik,,11,12,12,12,2,1,0,1,0,0,,
,Xile1985,,7,16,12,12,2,1,0,1,0,0,,
,rsrckt95,,1,12,12,12,2,1,0,1,0,0,,
,cryptoznewb,,12,13,12,12,2,1,0,1,0,0,,
,cistrans,,6,15,12,12,2,1,0,1,0,0,,
,suplantox,,5,15,12,12,2,1,0,1,0,0,,
,NAGIBATOR,,7,11,11,11,2,1,0,1,0,0,,
,agrimony,,8,11,11,11,2,1,0,1,0,0,,
,komatsuna,,1,25,11,11,2,1,0,1,0,0,,
,Jsteezy,,12,11,11,11,2,1,0,1,0,0,,
,Naaaaaaaaaas,,10,11,11,11,2,1,0,1,0,0,,
,DaCatzMeow,,9,12,11,11,2,1,0,1,0,0,,
,Swen 122,,8,12,11,11,2,1,0,1,0,0,,
,Nanich,,7,11,11,11,2,1,0,1,0,0,,
,CastorPollux,,12,13,11,11,2,1,0,1,0,0,,
,entling,,8,11,11,11,2,1,0,1,0,0,,
,Syonidehyde1165,,4,16,11,11,2,1,0,1,0,0,,
,OMNIPOTENT,,3,36,11,11,2,1,0,2,0,0,,
,LordDarktempler,,11,11,11,11,2,1,0,1,0,0,,
,Lord of Crypto,,8,11,11,11,2,1,0,1,0,0,,
,Ota Benga,,12,61,11,11,2,1,0,2,0,0,,
,Þ,,12,11,11,11,2,1,0,1,0,0,,
,AMRLordCoins,,9,12,11,11,2,1,0,1,0,0,,
,jcsc1989,,9,11,11,11,2,1,0,1,0,0,,
,Glamlys,,10,11,11,11,2,1,0,1,0,0,,
,DisgustingHuman,,8,15,11,11,2,1,0,1,0,0,,
,KONA|GOLD,,12,26,11,11,2,1,0,1,0,0,,
,AlienWeapon,,8,11,11,11,2,1,0,1,0,0,,
,中国鱼,,11,11,11,11,2,1,0,1,0,0,,
,CannaBiene,,10,42,11,11,2,1,0,2,0,0,,
,DaikieRa,,7,12,11,11,2,1,0,1,0,0,,
,hiroppy,,10,11,11,11,2,1,0,1,0,0,,
,hERoIC15397,,12,16,11,11,2,1,0,1,0,0,,
,DonnyMacArth,,7,32,11,11,2,1,0,2,0,0,,
,jackow80,,8,38,11,11,2,1,0,2,0,0,,
,#WhiteStrike👌🏼,,8,13,11,11,2,1,0,1,0,0,,
,Mice Elf,,8,14,11,11,2,1,0,1,0,0,,
,longdarth,,11,17,11,11,2,1,0,1,0,0,,
,swimlane72,,12,15,11,11,2,1,0,1,0,0,,
,ZACHISNICE,,7,24,11,11,2,1,0,1,0,0,,
,JamesPMiller,,9,11,11,11,2,1,0,1,0,0,,
,Elfo Strego,,4,20,11,11,2,1,0,1,0,0,,
,BasVanSpanker,,12,16,11,11,2,1,0,1,0,0,,
,Des Petrovich,,8,11,11,11,2,1,0,1,0,0,,
,MarcheG,,5,11,10,10,3,0,0,0,0,0,,
,Damaged Gadget,,11,17,10,10,3,0,0,0,0,0,,
,El Dios Desencadenado,,7,10,10,10,3,0,0,0,0,0,,
,Chozami,,10,10,10,10,3,0,0,0,0,0,,
,Danbog,,7,10,10,10,3,0,0,0,0,0,,
,shadowstep33,,7,10,10,10,3,0,0,0,0,0,,
,(*^^*),,10,11,10,10,3,0,0,0,0,0,,
,ƉƉƉƉ,,7,16,10,10,3,0,0,0,0,0,,
,mattyesq,,10,11,10,10,3,0,0,0,0,0,,
,XSITE,,12,51,10,10,3,0,0,1,0,0,,
,Aadi1912,,8,10,10,10,3,0,0,0,0,0,,
,ThotHtheAtlanteaN,,8,13,10,10,3,0,0,0,0,0,,
,force_of_nature,,11,10,10,10,3,0,0,0,0,0,,
,Ultra-Ice,,5,10,10,10,3,0,0,0,0,0,,
,tyranoc4,,2,10,10,10,3,0,0,0,0,0,,
,☺,,10,50,10,10,3,0,0,1,0,0,,
,Kele,,9,15,10,10,3,0,0,0,0,0,,
,darkbluechain,,9,13,10,10,3,0,0,0,0,0,,
,Cryptoflaneur,,6,10,10,10,3,0,0,0,0,0,,
,verbalshadow,,10,10,10,10,3,0,0,0,0,0,,
,Inmabeli,,8,30,10,10,3,0,0,1,0,0,,
,CryptoEEra,,10,10,10,10,3,0,0,0,0,0,,
,Stede,,12,30,10,10,3,0,0,1,0,0,,
,coSMIX,,9,10,10,10,3,0,0,0,0,0,,
,Rvu_Vsem_Duplo,,9,10,10,10,3,0,0,0,0,0,,
,SheNut,,7,14,10,10,3,0,0,0,0,0,,
,drchronic01,,9,9,9,9,3,0,0,0,0,0,,
,Wl4nd3r,,1,34,9,9,3,0,0,1,0,0,,
,Yanicroft,,8,9,9,9,3,0,0,0,0,0,,
,Nbecerril53o,,5,9,9,9,3,0,0,0,0,0,,
,muhammad,,8,33,9,9,3,0,0,1,0,0,,
,nihao888,,8,9,9,9,3,0,0,0,0,0,,
,colliseum,,12,14,9,9,3,0,0,0,0,0,,
,Roberto23,,5,17,9,9,3,0,0,0,0,0,,
,BoUs1337,,1,25,9,9,3,0,0,0,0,0,,
,superman313,,12,9,9,9,3,0,0,0,0,0,,
,emiliomorles,,8,9,9,9,3,0,0,0,0,0,,
,武将,,9,9,9,9,3,0,0,0,0,0,,
,Naio,,7,9,9,9,3,0,0,0,0,0,,
,AdventureStory,,6,9,9,9,3,0,0,0,0,0,,
,Stoneward,,9,9,9,9,3,0,0,0,0,0,,
,SHINZON,,7,9,9,9,3,0,0,0,0,0,,
,Mlexon,,5,13,9,9,3,0,0,0,0,0,,
,Livingwish,,7,9,9,9,3,0,0,0,0,0,,
,OverM,,11,9,9,9,3,0,0,0,0,0,,
,SatChitAnanda,,8,28,9,9,3,0,0,0,0,0,,
,MagicOwl,,7,14,9,9,3,0,0,0,0,0,,
,Sergee25,,9,9,9,9,3,0,0,0,0,0,,
,superslim-NCP,,8,9,9,9,3,0,0,0,0,0,,
,Unique.Esprit,,9,9,9,9,3,0,0,0,0,0,,
,kovanova,,9,9,9,9,3,0,0,0,0,0,,
,Galgorath333,,6,9,9,9,3,0,0,0,0,0,,
,FSadinoX,,4,9,9,9,3,0,0,0,0,0,,
,skankhunt42,,9,9,9,9,3,0,0,0,0,0,,
,Fiofan,,9,8,8,8,3,0,0,0,0,0,,
,Spartakush,,7,8,8,8,3,0,0,0,0,0,,
,zkSnarky,,3,8,8,8,3,0,0,0,0,0,,
,GV,,5,8,8,8,3,0,0,0,0,0,,
,Lifeboy,,9,8,8,8,3,0,0,0,0,0,,
,abdumannon,,5,10,8,8,3,0,0,0,0,0,,
,Hm47goat,,5,9,8,8,3,0,0,0,0,0,,
,flarbman,,4,8,8,8,3,0,0,0,0,0,,
,PaxMagnus,,11,8,8,8,3,0,0,0,0,0,,
,Afronizer,,12,8,8,8,3,0,0,0,0,0,,
,Yate,,7,8,8,8,3,0,0,0,0,0,,
,Babooshka,,5,10,8,8,3,0,0,0,0,0,,
,LucentMeadows,,1,8,8,8,3,0,0,0,0,0,,
,Genketsu,,8,8,8,8,3,0,0,0,0,0,,
,Jinimage,,5,16,8,8,3,0,0,0,0,0,,
,yoshi0911,,9,8,8,8,3,0,0,0,0,0,,
,espina,,5,20,8,8,3,0,0,0,0,0,,
,vrjar,,1,8,8,8,3,0,0,0,0,0,,
,Zhiga,,9,8,8,8,3,0,0,0,0,0,,
,amin,,11,22,8,8,3,0,0,0,0,0,,
,hitseven,,4,8,8,8,3,0,0,0,0,0,,
,HaruhiSuzumiya,,8,8,8,8,3,0,0,0,0,0,,
,Djonbol1,,8,7,7,7,2,0,0,0,0,0,,
,eskoll899,,4,7,7,7,2,0,0,0,0,0,,
,gruberx!,,8,7,7,7,2,0,0,0,0,0,,
,CorpGravius,,10,7,7,7,2,0,0,0,0,0,,
,apix3222,,7,7,7,7,2,0,0,0,0,0,,
,J0kerzWyld,,1,7,7,7,2,0,0,0,0,0,,
,Noshlarr,,9,7,7,7,2,0,0,0,0,0,,
,AngryLookingGuy,,5,7,7,7,2,0,0,0,0,0,,
,Zzodiacz,,7,8,7,7,2,0,0,0,0,0,,
,DaoChemist,,8,7,7,7,2,0,0,0,0,0,,
,The Nature Boy,,7,7,7,7,2,0,0,0,0,0,,
,Ryujin0903,,2,7,7,7,2,0,0,0,0,0,,
,sinhead83,,5,10,7,7,2,0,0,0,0,0,,
,juliusnakamoto,,6,7,7,7,2,0,0,0,0,0,,
,freedom2020,,8,7,7,7,2,0,0,0,0,0,,
,stfchamp,,10,7,7,7,2,0,0,0,0,0,,
,GazzaMine,,4,7,7,7,2,0,0,0,0,0,,
,M.o.D,,5,25,7,7,2,0,0,0,0,0,,
,rawad878,,1,12,7,7,2,0,0,0,0,0,,
,.XXOTCXX.,,7,17,7,7,2,0,0,0,0,0,,
,spapinistarkware,,1,7,7,7,2,0,0,0,0,0,,
,macek166,,3,7,7,7,2,0,0,0,0,0,,
,blockchainedpando,,7,26,7,7,2,0,0,0,0,0,,
,ezimedia,,7,7,7,7,2,0,0,0,0,0,,
,plaakkon,,10,17,7,7,2,0,0,0,0,0,,
,ZhiBo,,6,9,7,7,2,0,0,0,0,0,,
,Konohime,,8,6,6,6,2,0,0,0,0,0,,
,Yavorlee,,4,6,6,6,2,0,0,0,0,0,,
,axordahaxor,,9,6,6,6,2,0,0,0,0,0,,
,Diman007,,8,6,6,6,2,0,0,0,0,0,,
,pauk6666,,7,10,6,6,2,0,0,0,0,0,,
,Blackbird,,5,31,6,6,2,0,0,1,0,0,,
,Gone_2_Deep,,1,18,6,6,2,0,0,0,0,0,,
,JaffyHigg,,3,6,6,6,2,0,0,0,0,0,,
,SLIB,,9,6,6,6,2,0,0,0,0,0,,
,Bobmynobster,,5,6,6,6,2,0,0,0,0,0,,
,Trollmann,,10,6,6,6,2,0,0,0,0,0,,
,ra,,9,6,6,6,2,0,0,0,0,0,,
,DEMON-Dude,,8,7,6,6,2,0,0,0,0,0,,
,MAC,,7,6,6,6,2,0,0,0,0,0,,
,ananasbanana,,1,6,6,6,2,0,0,0,0,0,,
,karlito636,,10,6,6,6,2,0,0,0,0,0,,
,Μᴇʟᴏɴ,,8,6,6,6,2,0,0,0,0,0,,
,ILLGLORY,,9,42,6,6,2,0,0,1,0,0,,
,grega1999,,8,6,6,6,2,0,0,0,0,0,,
,taurus1983,,7,16,6,6,2,0,0,0,0,0,,
,Samishii,,2,6,6,6,2,0,0,0,0,0,,
,Hippietrip,,5,10,6,6,2,0,0,0,0,0,,
,MadMan,,3,6,6,6,2,0,0,0,0,0,,
,trance,,3,6,6,6,2,0,0,0,0,0,,
,tactics1,,9,6,6,6,2,0,0,0,0,0,,
,trollshock,,8,6,6,6,2,0,0,0,0,0,,
,sevenjay,,5,6,6,6,2,0,0,0,0,0,,
,PeterD,,9,5,5,5,2,0,0,0,0,0,,
,Ms. Tanith,,5,5,5,5,2,0,0,0,0,0,,
,StardewLover,,7,5,5,5,2,0,0,0,0,0,,
,Mrchains,,2,5,5,5,2,0,0,0,0,0,,
,josephku,,7,5,5,5,2,0,0,0,0,0,,
,maelstrom4880,,4,5,5,5,2,0,0,0,0,0,,
,chilltown,,7,5,5,5,2,0,0,0,0,0,,
,Demon Party,,4,5,5,5,2,0,0,0,0,0,,
,$,,10,45,5,5,2,0,0,1,0,0,,
,xvaimC70,,5,5,5,5,2,0,0,0,0,0,,
,BORAICHO,,2,20,5,5,2,0,0,0,0,0,,
,Tribone,,7,5,5,5,2,0,0,0,0,0,,
,Camypau-,,8,5,5,5,2,0,0,0,0,0,,
,DemonJnr,,8,5,5,5,2,0,0,0,0,0,,
,serthan,,8,5,5,5,2,0,0,0,0,0,,
,radi,,12,5,5,5,2,0,0,0,0,0,,
,el_oaxaco,,4,5,5,5,2,0,0,0,0,0,,
,Nininiao,,12,5,5,5,2,0,0,0,0,0,,
,trent_reznor,,9,5,5,5,2,0,0,0,0,0,,
,iflion,,7,5,5,5,2,0,0,0,0,0,,
,Rievserg,,8,5,5,5,2,0,0,0,0,0,,
,ohDeerGod,,1,5,5,5,2,0,0,0,0,0,,
,Sialla24,,1,5,5,5,2,0,0,0,0,0,,
,scottscabbers95,,1,5,5,5,2,0,0,0,0,0,,
,Slippy P,,9,5,5,5,2,0,0,0,0,0,,
,Q,,7,5,5,5,2,0,0,0,0,0,,
,Cruel Vegan,,1,5,5,5,2,0,0,0,0,0,,
,Noses796,,5,29,4,4,1,0,0,0,0,0,,
,JMoney,,11,4,4,4,1,0,0,0,0,0,,
,JadedLight,,5,4,4,4,1,0,0,0,0,0,,
,EL CAPITOCH,,1,4,4,4,1,0,0,0,0,0,,
,Nyktimené,,7,4,4,4,1,0,0,0,0,0,,
