,Username,Place,Peak Rating,Wins,Wins in first 25,Counted Wins,Core Rare,Core Epic,Core Legendary,Trial Rare,Trial Epic,Trial Legendary,,
,Monstr72,,4,6,6,6,2,0,0,0,0,0,,
,MagicOwl,,4,16,6,6,2,0,0,0,0,0,,
,digitalknight,,1,14,6,6,2,0,0,0,0,0,,
,Antichr1s,,1,6,6,6,2,0,0,0,0,0,,
,Noshlarr,,12,5,5,5,2,0,0,0,0,0,,
,LordDarktempler,,12,5,5,5,2,0,0,0,0,0,,
,שלימזל,,12,5,5,5,2,0,0,0,0,0,,
,Urbanoid,,11,5,5,5,2,0,0,0,0,0,,
,Aadi1912,,11,5,5,5,2,0,0,0,0,0,,
,quokku,,11,5,5,5,2,0,0,0,0,0,,
,Ragnor8476,,9,5,5,5,2,0,0,0,0,0,,
,BakaWaifu666,,9,5,5,5,2,0,0,0,0,0,,
,MuffinMonkey,,9,5,5,5,2,0,0,0,0,0,,
,CardShop,,9,5,5,5,2,0,0,0,0,0,,
,furryballs,,8,5,5,5,2,0,0,0,0,0,,
,Totemsh,,8,5,5,5,2,0,0,0,0,0,,
,wilian9944,,8,5,5,5,2,0,0,0,0,0,,
,PeriodBloodMouthWash,,8,5,5,5,2,0,0,0,0,0,,
,DrippSinatra,,8,5,5,5,2,0,0,0,0,0,,
,freedom2020,,7,5,5,5,2,0,0,0,0,0,,
,alkibios,,7,5,5,5,2,0,0,0,0,0,,
,bacoor  hbwallet,,7,5,5,5,2,0,0,0,0,0,,
,Alpha_adz,,6,5,5,5,2,0,0,0,0,0,,
,Cryanar,,6,5,5,5,2,0,0,0,0,0,,
,cybergrinder,,5,5,5,5,2,0,0,0,0,0,,
,Syonidehyde1165,,5,5,5,5,2,0,0,0,0,0,,
,huntrhatch,,5,5,5,5,2,0,0,0,0,0,,
,fwibb.jmm,,4,5,5,5,2,0,0,0,0,0,,
,Psykokasio,,3,5,5,5,2,0,0,0,0,0,,
,Zigaliph,,3,5,5,5,2,0,0,0,0,0,,
,Ohcocomo,,3,5,5,5,2,0,0,0,0,0,,
,Gurman2020,,2,5,5,5,2,0,0,0,0,0,,
,__Nikitos53__,,1,5,5,5,2,0,0,0,0,0,,
,Peacook,,1,5,5,5,2,0,0,0,0,0,,
,parvez60,,1,5,5,5,2,0,0,0,0,0,,
,X Æ A-12,,12,4,4,4,1,0,0,0,0,0,,
,skabber,,10,4,4,4,1,0,0,0,0,0,,
,destravous,,10,4,4,4,1,0,0,0,0,0,,
,VonMises,,10,4,4,4,1,0,0,0,0,0,,
,Varick,,10,4,4,4,1,0,0,0,0,0,,
,goldemon,,9,4,4,4,1,0,0,0,0,0,,
,pokerbjj,,9,4,4,4,1,0,0,0,0,0,,
,LordTits,,9,4,4,4,1,0,0,0,0,0,,
,marukaziri,,9,4,4,4,1,0,0,0,0,0,,
,Teemo,,8,4,4,4,1,0,0,0,0,0,,
,El Dios Desencadenado,,8,4,4,4,1,0,0,0,0,0,,
,wadamaruz,,8,4,4,4,1,0,0,0,0,0,,
,Storm Toad,,8,4,4,4,1,0,0,0,0,0,,
,gu.cards,,8,4,4,4,1,0,0,0,0,0,,
,Helga999,,7,4,4,4,1,0,0,0,0,0,,
,Cananopie,,7,4,4,4,1,0,0,0,0,0,,
,UTP,,7,4,4,4,1,0,0,0,0,0,,
,Bayou-Bengal,,7,4,4,4,1,0,0,0,0,0,,
,Easycake001,,7,4,4,4,1,0,0,0,0,0,,
,jack,,7,4,4,4,1,0,0,0,0,0,,
,Blockfisher,,7,4,4,4,1,0,0,0,0,0,,
,Hastal Havista,,6,4,4,4,1,0,0,0,0,0,,
,strange,,6,4,4,4,1,0,0,0,0,0,,
,Mlexon,,6,4,4,4,1,0,0,0,0,0,,
,Apexlion,,6,4,4,4,1,0,0,0,0,0,,
,TheUnknown,,6,4,4,4,1,0,0,0,0,0,,
,GV,,5,4,4,4,1,0,0,0,0,0,,
,megro,,5,4,4,4,1,0,0,0,0,0,,
,Good,,5,4,4,4,1,0,0,0,0,0,,
,No Truth,,5,4,4,4,1,0,0,0,0,0,,
,Fan_1922,,4,4,4,4,1,0,0,0,0,0,,
,HYBRIDPWN,,3,4,4,4,1,0,0,0,0,0,,
,TheGreatFrog,,3,4,4,4,1,0,0,0,0,0,,
,pabloest,,1,4,4,4,1,0,0,0,0,0,,
,BioHapHazard,,1,4,4,4,1,0,0,0,0,0,,
,Cryptomarketx,,1,4,4,4,1,0,0,0,0,0,,
,MyDogZeus,,12,3,3,3,1,0,0,0,0,0,,
,Blank Never Loses,,12,3,3,3,1,0,0,0,0,0,,
,SniffOnMe,,12,3,3,3,1,0,0,0,0,0,,
,carebear,,12,3,3,3,1,0,0,0,0,0,,
,spaceinvader,,12,3,3,3,1,0,0,0,0,0,,
,Omegafenix,,11,3,3,3,1,0,0,0,0,0,,
,Returner,,11,3,3,3,1,0,0,0,0,0,,
,roytutu,,11,3,3,3,1,0,0,0,0,0,,
,paprikman,,10,3,3,3,1,0,0,0,0,0,,
,little1985,,10,3,3,3,1,0,0,0,0,0,,
,stoeckro,,10,3,3,3,1,0,0,0,0,0,,
,Ptothehyphen,,10,3,3,3,1,0,0,0,0,0,,
,Gabriel,,9,3,3,3,1,0,0,0,0,0,,
,LittleMeTime,,9,3,3,3,1,0,0,0,0,0,,
,ShadowMagic,,9,3,3,3,1,0,0,0,0,0,,
,DPRoberts99,,9,3,3,3,1,0,0,0,0,0,,
,saphst4r,,9,3,3,3,1,0,0,0,0,0,,
,PeterD,,8,3,3,3,1,0,0,0,0,0,,
,Olymp,,8,3,3,3,1,0,0,0,0,0,,
,Des Petrovich,,8,3,3,3,1,0,0,0,0,0,,
,CryptoJoueur,,7,3,3,3,1,0,0,0,0,0,,
,Rievserg,,7,3,3,3,1,0,0,0,0,0,,
,JUMA,,7,3,3,3,1,0,0,0,0,0,,
,Deadmarsh,,7,3,3,3,1,0,0,0,0,0,,
,ill_coin,,6,3,3,3,1,0,0,0,0,0,,
,bobcryptolover,,6,3,3,3,1,0,0,0,0,0,,
,cheeseburger,,6,3,3,3,1,0,0,0,0,0,,
,Acolyte,,6,3,3,3,1,0,0,0,0,0,,
,Mortal,,6,3,3,3,1,0,0,0,0,0,,
,sevenjay,,6,3,3,3,1,0,0,0,0,0,,
,Bozie,,5,3,3,3,1,0,0,0,0,0,,
,Stepuptotheplate2,,5,3,3,3,1,0,0,0,0,0,,
,Rugdealer,,5,3,3,3,1,0,0,0,0,0,,
,Anaxamander,,5,3,3,3,1,0,0,0,0,0,,
,InfamousYetti,,4,3,3,3,1,0,0,0,0,0,,
,ZolterPro,,4,3,3,3,1,0,0,0,0,0,,
,LatteBicDic,,4,3,3,3,1,0,0,0,0,0,,
,Flohh82,,4,3,3,3,1,0,0,0,0,0,,
,Nomade971,,3,3,3,3,1,0,0,0,0,0,,
,Syn,,3,3,3,3,1,0,0,0,0,0,,
,snak3.eth,,3,3,3,3,1,0,0,0,0,0,,
,MasterMoney22835,,3,3,3,3,1,0,0,0,0,0,,
,Overlordtrial,,3,3,3,3,1,0,0,0,0,0,,
,Master_Elliott,,3,3,3,3,1,0,0,0,0,0,,
,Mavericks,,1,3,3,3,1,0,0,0,0,0,,
,MichalMad,,1,3,3,3,1,0,0,0,0,0,,
,Kojiroad,,1,3,3,3,1,0,0,0,0,0,,
,JudgeNot,,1,3,3,3,1,0,0,0,0,0,,
,obefreak,,1,3,3,3,1,0,0,0,0,0,,
,takeshi7,,1,3,3,3,1,0,0,0,0,0,,
,reterical,,12,2,2,2,0,0,0,0,0,0,,
,maulotov,,12,2,2,2,0,0,0,0,0,0,,
,三十九,,12,2,2,2,0,0,0,0,0,0,,
,Jimmer,,12,2,2,2,0,0,0,0,0,0,,
,Ota Benga,,11,2,2,2,0,0,0,0,0,0,,
,のんちゃん,,10,2,2,2,0,0,0,0,0,0,,
,acidyo,,10,2,2,2,0,0,0,0,0,0,,
,お金猫,,10,2,2,2,0,0,0,0,0,0,,
,Adamanty,,9,2,2,2,0,0,0,0,0,0,,
,btz4u,,9,2,2,2,0,0,0,0,0,0,,
,exceed,,9,2,2,2,0,0,0,0,0,0,,
,ScrMcDuck,,9,2,2,2,0,0,0,0,0,0,,
,Q,,9,2,2,2,0,0,0,0,0,0,,
,t0w,,9,2,2,2,0,0,0,0,0,0,,
,ReportMe,,8,2,2,2,0,0,0,0,0,0,,
,rex.regulus.rey,,8,2,2,2,0,0,0,0,0,0,,
,masanari,,8,2,2,2,0,0,0,0,0,0,,
,PCoq,,8,2,2,2,0,0,0,0,0,0,,
,#1,,8,2,2,2,0,0,0,0,0,0,,
,emanresu,,8,2,2,2,0,0,0,0,0,0,,
,Stoneward,,8,2,2,2,0,0,0,0,0,0,,
,homline,,8,2,2,2,0,0,0,0,0,0,,
,VIZI,,8,2,2,2,0,0,0,0,0,0,,
,hiroppy,,8,2,2,2,0,0,0,0,0,0,,
,karabas666,,8,2,2,2,0,0,0,0,0,0,,
,maelstrom4880,,7,2,2,2,0,0,0,0,0,0,,
,untoad,,7,2,2,2,0,0,0,0,0,0,,
,Krilanz93,,7,2,2,2,0,0,0,0,0,0,,
,Headsnap,,7,2,2,2,0,0,0,0,0,0,,
,Montrix,,7,2,2,2,0,0,0,0,0,0,,
,Xboot,,7,2,2,2,0,0,0,0,0,0,,
,jnew00,,6,2,2,2,0,0,0,0,0,0,,
,kirroyale,,6,2,2,2,0,0,0,0,0,0,,
,Crunaritti,,6,2,2,2,0,0,0,0,0,0,,
,HypnoGremlin,,6,2,2,2,0,0,0,0,0,0,,
,Wintermute,,6,2,2,2,0,0,0,0,0,0,,
,CaptainCola,,6,2,2,2,0,0,0,0,0,0,,
,trakzenator,,6,2,2,2,0,0,0,0,0,0,,
,GazzaMine,,6,2,2,2,0,0,0,0,0,0,,
,onlys,,6,2,2,2,0,0,0,0,0,0,,
,ZACHISNICE,,6,8,2,2,0,0,0,0,0,0,,
,MerryWanna,,6,2,2,2,0,0,0,0,0,0,,
,Meditate_More,,5,2,2,2,0,0,0,0,0,0,,
,Neomarine,,5,2,2,2,0,0,0,0,0,0,,
,romansito,,5,2,2,2,0,0,0,0,0,0,,
,Avatar1188,,4,2,2,2,0,0,0,0,0,0,,
,majleestoned,,4,2,2,2,0,0,0,0,0,0,,
,AncientCrypto,,4,2,2,2,0,0,0,0,0,0,,
,-ONETOC-,,4,2,2,2,0,0,0,0,0,0,,
,Acolyte,,3,2,2,2,0,0,0,0,0,0,,
,KingK,,3,2,2,2,0,0,0,0,0,0,,
,CambionRaven,,3,2,2,2,0,0,0,0,0,0,,
,Jin Jazama,,2,2,2,2,0,0,0,0,0,0,,
,*-M4rc0-*,,1,2,2,2,0,0,0,0,0,0,,
,Demon Party,,1,2,2,2,0,0,0,0,0,0,,
,Hypocondrix,,1,2,2,2,0,0,0,0,0,0,,
,Tsuran_men,,1,2,2,2,0,0,0,0,0,0,,
,R3Yk0,,1,2,2,2,0,0,0,0,0,0,,
,CastorPollux,,12,1,1,1,0,0,0,0,0,0,,
,gou,,12,1,1,1,0,0,0,0,0,0,,
,Cryptotastic,,12,1,1,1,0,0,0,0,0,0,,
,[Mythic] saints,,11,1,1,1,0,0,0,0,0,0,,
,CorpGravius,,11,1,1,1,0,0,0,0,0,0,,
,Bitcoin,,11,1,1,1,0,0,0,0,0,0,,
,Coldsnap,,11,1,1,1,0,0,0,0,0,0,,
,Soleone,,10,1,1,1,0,0,0,0,0,0,,
,Sleeping Goat,,10,1,1,1,0,0,0,0,0,0,,
,DemonJnr,,10,1,1,1,0,0,0,0,0,0,,
,doudou2201,,10,1,1,1,0,0,0,0,0,0,,
,bang39,,10,1,1,1,0,0,0,0,0,0,,
,Slye,,10,1,1,1,0,0,0,0,0,0,,
,Chac_Uayab_Xoc,,9,1,1,1,0,0,0,0,0,0,,
,SpaceCat,,9,1,1,1,0,0,0,0,0,0,,
,dappjunkie,,9,1,1,1,0,0,0,0,0,0,,
,grantdub,,9,1,1,1,0,0,0,0,0,0,,
,betr1488,,9,1,1,1,0,0,0,0,0,0,,
,Edgecaser,,8,1,1,1,0,0,0,0,0,0,,
,axordahaxor,,8,1,1,1,0,0,0,0,0,0,,
,tankthebank,,8,1,1,1,0,0,0,0,0,0,,
,AIDAN420,,8,1,1,1,0,0,0,0,0,0,,
,stachu,,8,1,1,1,0,0,0,0,0,0,,
,AmericanIcarus,,8,1,1,1,0,0,0,0,0,0,,
,ghostofmerln,,8,1,1,1,0,0,0,0,0,0,,
,&,,8,1,1,1,0,0,0,0,0,0,,
,7figurecrypto.com,,8,1,1,1,0,0,0,0,0,0,,
,kingdavid,,8,1,1,1,0,0,0,0,0,0,,
,Nikophos,,8,1,1,1,0,0,0,0,0,0,,
,Pain,,8,1,1,1,0,0,0,0,0,0,,
,BinaryAssetsGU,,8,1,1,1,0,0,0,0,0,0,,
,athlee,,8,1,1,1,0,0,0,0,0,0,,
,AwesomeSparkly,,8,1,1,1,0,0,0,0,0,0,,
,BL4NKE7,,8,1,1,1,0,0,0,0,0,0,,
,#JewsOwnedSlavesToo,,8,1,1,1,0,0,0,0,0,0,,
,JP,,8,1,1,1,0,0,0,0,0,0,,
,Shinjiz,,8,1,1,1,0,0,0,0,0,0,,
,Matik,,8,1,1,1,0,0,0,0,0,0,,
,Mikanova,,8,1,1,1,0,0,0,0,0,0,,
,andreaskanel,,7,1,1,1,0,0,0,0,0,0,,
,bushido,,7,1,1,1,0,0,0,0,0,0,,
,Naio,,7,1,1,1,0,0,0,0,0,0,,
,Cerberus,,7,1,1,1,0,0,0,0,0,0,,
,wiim,,7,1,1,1,0,0,0,0,0,0,,
,CrazyShaman,,7,1,1,1,0,0,0,0,0,0,,
,runerunner,,7,1,1,1,0,0,0,0,0,0,,
,matt690,,7,1,1,1,0,0,0,0,0,0,,
,Magician,,7,1,1,1,0,0,0,0,0,0,,
,yo.achim,,7,1,1,1,0,0,0,0,0,0,,
,Bitsavage,,7,1,1,1,0,0,0,0,0,0,,
,Groootz,,6,1,1,1,0,0,0,0,0,0,,
,francvol,,6,1,1,1,0,0,0,0,0,0,,
,Akiro,,6,1,1,1,0,0,0,0,0,0,,
,Bobmynobster,,6,1,1,1,0,0,0,0,0,0,,
,Stalysss,,6,1,1,1,0,0,0,0,0,0,,
,Raapst70,,6,1,1,1,0,0,0,0,0,0,,
,fullerideas,,6,1,1,1,0,0,0,0,0,0,,
,Lloyd88!,,6,1,1,1,0,0,0,0,0,0,,
,Wereldatlas,,6,1,1,1,0,0,0,0,0,0,,
,DeathLine,,6,1,1,1,0,0,0,0,0,0,,
,Snow1337,,6,1,1,1,0,0,0,0,0,0,,
,clausewitz,,6,1,1,1,0,0,0,0,0,0,,
,maovader888,,6,1,1,1,0,0,0,0,0,0,,
,ninjanoel,,5,1,1,1,0,0,0,0,0,0,,
,NIKOLAIII,,5,1,1,1,0,0,0,0,0,0,,
,Lite_God,,5,1,1,1,0,0,0,0,0,0,,
,Grigolld,,5,1,1,1,0,0,0,0,0,0,,
,kb,,5,1,1,1,0,0,0,0,0,0,,
,ELMITICO,,5,1,1,1,0,0,0,0,0,0,,
,Jnk_tango,,5,1,1,1,0,0,0,0,0,0,,
,Taishi,,4,1,1,1,0,0,0,0,0,0,,
,peposino,,4,1,1,1,0,0,0,0,0,0,,
,lothendriel,,4,1,1,1,0,0,0,0,0,0,,
,blakyeltoro,,4,1,1,1,0,0,0,0,0,0,,
,antimpit,,4,1,1,1,0,0,0,0,0,0,,
,Theo7131,,4,1,1,1,0,0,0,0,0,0,,
,darknoj9,,4,1,1,1,0,0,0,0,0,0,,
,HappyMan811,,4,1,1,1,0,0,0,0,0,0,,
,Achilles64,,3,1,1,1,0,0,0,0,0,0,,
,Anthrose,,3,1,1,1,0,0,0,0,0,0,,
,RedMagnus,,3,1,1,1,0,0,0,0,0,0,,
,alvaroheredia2,,3,1,1,1,0,0,0,0,0,0,,
,caga_palitos,,2,1,1,1,0,0,0,0,0,0,,
,Auscrypto,,2,1,1,1,0,0,0,0,0,0,,
,BlissFul,,2,1,1,1,0,0,0,0,0,0,,
,PetraCZ,,2,1,1,1,0,0,0,0,0,0,,
,Sergi23DD,,2,1,1,1,0,0,0,0,0,0,,
,PierreNader,,1,1,1,1,0,0,0,0,0,0,,
,_Legilia_,,1,1,1,1,0,0,0,0,0,0,,
,Tafu,,1,1,1,1,0,0,0,0,0,0,,
,noobfromukraine,,1,1,1,1,0,0,0,0,0,0,,
,werdnotrom,,1,1,1,1,0,0,0,0,0,0,,
,Sagel403,,1,1,1,1,0,0,0,0,0,0,,
,Krysmayl,,1,1,1,1,0,0,0,0,0,0,,
,TheMansh,,1,1,1,1,0,0,0,0,0,0,,
,gorekill,,1,1,1,1,0,0,0,0,0,0,,
,mohaya1111,,1,1,1,1,0,0,0,0,0,0,,
,Juan Enriquez,,1,1,1,1,0,0,0,0,0,0,,
,Unicron187,,1,1,1,1,0,0,0,0,0,0,,
,ZerusNexus,,1,1,1,1,0,0,0,0,0,0,,
,CaptKejoh,,1,1,1,1,0,0,0,0,0,0,,
,holostooy,,1,1,1,1,0,0,0,0,0,0,,
,babazina,,1,1,1,1,0,0,0,0,0,0,,
,inn3rs3lf,,1,1,1,1,0,0,0,0,0,0,,
,orestese,,1,1,1,1,0,0,0,0,0,0,,
,grumpjaw,,1,1,1,1,0,0,0,0,0,0,,
,Jelly,,1,1,1,1,0,0,0,0,0,0,,
,Jenneer,,1,1,1,1,0,0,0,0,0,0,,
,HyKakБЬI,,1,1,1,1,0,0,0,0,0,0,,
,Deathslayer453800,,1,1,1,1,0,0,0,0,0,0,,
,DeadeyeViking,,1,1,1,1,0,0,0,0,0,0,,
