,Username,Place,Peak Rating,Wins,Wins in first 25,Counted Wins,Core Rare,Core Epic,Core Legendary,Trial Rare,Trial Epic,Trial Legendary,,
,Valhalla,,8,14,8,8,3,0,0,0,0,0,,
,a29654776,,9,30,8,8,3,0,0,1,0,0,,
,Kietelaar,,7,8,8,8,3,0,0,0,0,0,,
,Denker,,12,8,8,8,3,0,0,0,0,0,,
,Lord of Crypto,,8,8,8,8,3,0,0,0,0,0,,
,stachu,,8,8,8,8,3,0,0,0,0,0,,
,WildCard0341,,8,8,8,8,3,0,0,0,0,0,,
,grille67,,6,16,8,8,3,0,0,0,0,0,,
,console,,5,8,8,8,3,0,0,0,0,0,,
,imbiimbi,,9,36,8,8,3,0,0,1,0,0,,
,domvoj01,,1,41,8,8,3,0,0,1,0,0,,
,DeusEM,,10,8,8,8,3,0,0,0,0,0,,
,Babooshka,,4,8,8,8,3,0,0,0,0,0,,
,Kodes.au,,6,21,8,8,3,0,0,0,0,0,,
,trollshock,,9,8,8,8,3,0,0,0,0,0,,
,Stake Hunter,,8,27,8,8,3,0,0,0,0,0,,
,~o0GiN0o~,,8,8,8,8,3,0,0,0,0,0,,
,Lezuziusz,,12,8,8,8,3,0,0,0,0,0,,
,polter.pommes,,3,8,8,8,3,0,0,0,0,0,,
,Sir Ike Moesha Broflovski,,10,39,8,8,3,0,0,1,0,0,,
,Deep,,11,8,8,8,3,0,0,0,0,0,,
,jcsc1989,,8,8,8,8,3,0,0,0,0,0,,
,ferzspb,,10,9,8,8,3,0,0,0,0,0,,
,saphst4r,,10,8,8,8,3,0,0,0,0,0,,
,[Mythic] saints,,12,8,8,8,3,0,0,0,0,0,,
,HaruhiSuzumiya,,10,23,8,8,3,0,0,0,0,0,,
,teawaterwire,,5,8,8,8,3,0,0,0,0,0,,
,EricShawn,,11,9,8,8,3,0,0,0,0,0,,
,Doompig,,1,8,8,8,3,0,0,0,0,0,,
,Odaja,,9,12,8,8,3,0,0,0,0,0,,
,Woden,,11,12,8,8,3,0,0,0,0,0,,
,Superpassteque,,1,8,8,8,3,0,0,0,0,0,,
,spaceinvader,,9,8,8,8,3,0,0,0,0,0,,
,hiroppy,,8,8,8,8,3,0,0,0,0,0,,
,Shinjiz,,7,8,8,8,3,0,0,0,0,0,,
,rare,,10,8,8,8,3,0,0,0,0,0,,
,gabrielhagard,,5,8,8,8,3,0,0,0,0,0,,
,PeakABoo,,12,8,8,8,3,0,0,0,0,0,,
,kentsutse,,6,10,8,8,3,0,0,0,0,0,,
,Mel0n102,,9,8,8,8,3,0,0,0,0,0,,
,czjmaster,,1,7,7,7,2,0,0,0,0,0,,
,TheUnknown,,8,7,7,7,2,0,0,0,0,0,,
,radi,,11,7,7,7,2,0,0,0,0,0,,
,TradingSocks,,5,30,7,7,2,0,0,1,0,0,,
,gecheverria86,,8,7,7,7,2,0,0,0,0,0,,
,maovader888,,7,11,7,7,2,0,0,0,0,0,,
,Sergey26905,,5,7,7,7,2,0,0,0,0,0,,
,skabber,,10,7,7,7,2,0,0,0,0,0,,
,Cryptotastic,,12,7,7,7,2,0,0,0,0,0,,
,superman313,,11,21,7,7,2,0,0,0,0,0,,
,Hastal Havista,,6,7,7,7,2,0,0,0,0,0,,
,Cerne,,12,7,7,7,2,0,0,0,0,0,,
,LegndRicky,,9,7,7,7,2,0,0,0,0,0,,
,GazzaMine,,5,7,7,7,2,0,0,0,0,0,,
,Sergee25,,5,10,7,7,2,0,0,0,0,0,,
,WalkingToyto,,6,7,7,7,2,0,0,0,0,0,,
,davirozz,,5,7,7,7,2,0,0,0,0,0,,
,Lazaroth,,7,7,7,7,2,0,0,0,0,0,,
,Dasrauscht,,6,10,7,7,2,0,0,0,0,0,,
,Channel9,,4,7,7,7,2,0,0,0,0,0,,
,Ptothehyphen,,12,14,7,7,2,0,0,0,0,0,,
,freedom2020,,7,17,7,7,2,0,0,0,0,0,,
,Michellie420,,1,7,7,7,2,0,0,0,0,0,,
,Lifeboy,,12,7,7,7,2,0,0,0,0,0,,
,willtheitking,,3,7,7,7,2,0,0,0,0,0,,
,Treborsawi,,9,7,7,7,2,0,0,0,0,0,,
,Mr_*M*E*A*T*,,10,7,7,7,2,0,0,0,0,0,,
,Bumboklaat,,9,7,7,7,2,0,0,0,0,0,,
,Einswarden,,3,7,7,7,2,0,0,0,0,0,,
,trakzenator,,4,7,7,7,2,0,0,0,0,0,,
,Tafut Aga,,3,15,7,7,2,0,0,0,0,0,,
,z4tm99vr,,8,7,7,7,2,0,0,0,0,0,,
,GreyBear,,1,7,7,7,2,0,0,0,0,0,,
,karabas666,,10,7,7,7,2,0,0,0,0,0,,
,Niikov22,,3,7,7,7,2,0,0,0,0,0,,
,N0fx,,7,7,7,7,2,0,0,0,0,0,,
,PlinytheEther,,12,8,7,7,2,0,0,0,0,0,,
,⛓⛓⛓,,12,37,7,7,2,0,0,1,0,0,,
,IAMZERG9,,5,7,7,7,2,0,0,0,0,0,,
,Sir_notAb0t,,9,7,7,7,2,0,0,0,0,0,,
,Starskreem,,1,6,6,6,2,0,0,0,0,0,,
,Oleg326756,,8,6,6,6,2,0,0,0,0,0,,
,Blackbird,,5,7,6,6,2,0,0,0,0,0,,
,DaoChemist,,7,6,6,6,2,0,0,0,0,0,,
,Glamlys,,8,6,6,6,2,0,0,0,0,0,,
,Zeleios,,9,6,6,6,2,0,0,0,0,0,,
,WizardWes,,6,6,6,6,2,0,0,0,0,0,,
,Bobmynobster,,4,6,6,6,2,0,0,0,0,0,,
,MariaGGF,,1,15,6,6,2,0,0,0,0,0,,
,turgor777,,6,6,6,6,2,0,0,0,0,0,,
,Xylo Spongium,,1,6,6,6,2,0,0,0,0,0,,
,Little_cuckoo,,9,6,6,6,2,0,0,0,0,0,,
,Hermes,,11,6,6,6,2,0,0,0,0,0,,
,Guldor,,1,6,6,6,2,0,0,0,0,0,,
,ZACHISNICE,,2,6,6,6,2,0,0,0,0,0,,
,♜ ♝ ♞ ♟,,9,6,6,6,2,0,0,0,0,0,,
,Broken-lotus,,3,6,6,6,2,0,0,0,0,0,,
,Hanri555,,11,6,6,6,2,0,0,0,0,0,,
,fuck_all,,8,6,6,6,2,0,0,0,0,0,,
,julien,,7,6,6,6,2,0,0,0,0,0,,
,Oblongfitzoblong,,11,6,6,6,2,0,0,0,0,0,,
,.XXOTCXX.,,7,6,6,6,2,0,0,0,0,0,,
,emiliomorles,,8,6,6,6,2,0,0,0,0,0,,
,TheNotoriouszz,,9,6,6,6,2,0,0,0,0,0,,
,bang39,,11,6,6,6,2,0,0,0,0,0,,
,MekMirek,,6,6,6,6,2,0,0,0,0,0,,
,MustangKirby,,8,32,6,6,2,0,0,1,0,0,,
,den_plsk,,1,6,6,6,2,0,0,0,0,0,,
,Bitsavage,,7,6,6,6,2,0,0,0,0,0,,
,bricketti,,1,6,6,6,2,0,0,0,0,0,,
,crypto_bovine,,5,6,6,6,2,0,0,0,0,0,,
,Moneybags,,8,6,6,6,2,0,0,0,0,0,,
,Sandalwood,,5,6,5,5,2,0,0,0,0,0,,
,Bitcoin,,12,5,5,5,2,0,0,0,0,0,,
,Zephuros,,8,5,5,5,2,0,0,0,0,0,,
,vinnyp34,,6,5,5,5,2,0,0,0,0,0,,
,YetiDotETH,,11,5,5,5,2,0,0,0,0,0,,
,Taetae21,,2,5,5,5,2,0,0,0,0,0,,
,Jimmer,,12,5,5,5,2,0,0,0,0,0,,
,Gytareum,,9,5,5,5,2,0,0,0,0,0,,
,EtherKnight,,8,5,5,5,2,0,0,0,0,0,,
,GV,,2,5,5,5,2,0,0,0,0,0,,
,vadim1105,,1,5,5,5,2,0,0,0,0,0,,
,Guardian50,,1,5,5,5,2,0,0,0,0,0,,
,PeriodBloodMouthWash,,8,5,5,5,2,0,0,0,0,0,,
,blakyeltoro,,5,5,5,5,2,0,0,0,0,0,,
,Phenomenon,,7,5,5,5,2,0,0,0,0,0,,
,Mage Zyron,,9,5,5,5,2,0,0,0,0,0,,
,karlito636,,7,5,5,5,2,0,0,0,0,0,,
,Chiantia,,10,5,5,5,2,0,0,0,0,0,,
,ZhiBo,,4,5,5,5,2,0,0,0,0,0,,
,Tinuva88,,5,13,5,5,2,0,0,0,0,0,,
,Cananopie,,9,5,5,5,2,0,0,0,0,0,,
,skankhunt42,,8,5,5,5,2,0,0,0,0,0,,
,RiassGremory,,6,33,5,5,2,0,0,1,0,0,,
,Totemsh,,7,5,5,5,2,0,0,0,0,0,,
,Mahlzahn,,1,5,5,5,2,0,0,0,0,0,,
,Varick,,9,5,5,5,2,0,0,0,0,0,,
,quantumgamble,,12,45,5,5,2,0,0,1,0,0,,
,Ragnor8476,,7,7,5,5,2,0,0,0,0,0,,
,Avatar1188,,4,5,5,5,2,0,0,0,0,0,,
,concordman,,6,5,5,5,2,0,0,0,0,0,,
,Stoneward,,8,5,5,5,2,0,0,0,0,0,,
,blockchaingames.fun,,10,5,5,5,2,0,0,0,0,0,,
,Helga999,,8,5,5,5,2,0,0,0,0,0,,
,Wasper,,12,5,5,5,2,0,0,0,0,0,,
,KLMJ,,8,5,5,5,2,0,0,0,0,0,,
,BallNChained,,8,4,4,4,1,0,0,0,0,0,,
,romansito,,7,4,4,4,1,0,0,0,0,0,,
,pippodio,,9,4,4,4,1,0,0,0,0,0,,
,itzdevil,,1,4,4,4,1,0,0,0,0,0,,
,juliusnakamoto,,5,14,4,4,1,0,0,0,0,0,,
,toomey779,,7,4,4,4,1,0,0,0,0,0,,
,ltdan,,11,4,4,4,1,0,0,0,0,0,,
,Omen #MetaHash,,11,4,4,4,1,0,0,0,0,0,,
,catello78,,7,4,4,4,1,0,0,0,0,0,,
,marukaziri,,9,4,4,4,1,0,0,0,0,0,,
,memory,,6,4,4,4,1,0,0,0,0,0,,
,Acryos der Graue,,5,4,4,4,1,0,0,0,0,0,,
,coSMIX,,7,4,4,4,1,0,0,0,0,0,,
,BuidloBagins,,11,4,4,4,1,0,0,0,0,0,,
,tactics1,,8,4,4,4,1,0,0,0,0,0,,
,HungLikeHippo,,7,4,4,4,1,0,0,0,0,0,,
,sidais,,7,4,4,4,1,0,0,0,0,0,,
,tengchiang,,8,4,4,4,1,0,0,0,0,0,,
,PuzzleMazl,,8,4,4,4,1,0,0,0,0,0,,
,jcrypto,,4,4,4,4,1,0,0,0,0,0,,
,cockhand,,5,4,4,4,1,0,0,0,0,0,,
,TWRWMOMGU,,1,4,4,4,1,0,0,0,0,0,,
,masanari,,7,4,4,4,1,0,0,0,0,0,,
,ForlornHope,,7,4,4,4,1,0,0,0,0,0,,
,Ignacioarreses,,5,4,4,4,1,0,0,0,0,0,,
,TedTedBear,,1,4,4,4,1,0,0,0,0,0,,
,WilliamLee,,9,4,4,4,1,0,0,0,0,0,,
,V-Tep,,7,4,4,4,1,0,0,0,0,0,,
,santiagoha,,1,4,4,4,1,0,0,0,0,0,,
,AIDAN420,,7,4,4,4,1,0,0,0,0,0,,
,PeterD,,9,4,4,4,1,0,0,0,0,0,,
,ill_coin,,5,4,4,4,1,0,0,0,0,0,,
,DrippSinatra,,6,4,4,4,1,0,0,0,0,0,,
,Overlordtrial,,1,4,4,4,1,0,0,0,0,0,,
,CH1P7,,7,4,4,4,1,0,0,0,0,0,,
,Cre47iv3,,7,4,4,4,1,0,0,0,0,0,,
,MikeTyCrowe,,1,4,4,4,1,0,0,0,0,0,,
,oniru,,8,4,4,4,1,0,0,0,0,0,,
,DudeGuy420,,10,4,4,4,1,0,0,0,0,0,,
,filestorm,,1,4,4,4,1,0,0,0,0,0,,
,asil75,,5,4,4,4,1,0,0,0,0,0,,
,haneabelow,,4,4,4,4,1,0,0,0,0,0,,
,narres2252,,6,3,3,3,1,0,0,0,0,0,,
,Tdr46,,5,3,3,3,1,0,0,0,0,0,,
,BL4NKE7,,8,3,3,3,1,0,0,0,0,0,,
,reterical,,12,3,3,3,1,0,0,0,0,0,,
,Unique.Esprit,,10,3,3,3,1,0,0,0,0,0,,
,licefer3,,4,3,3,3,1,0,0,0,0,0,,
,LordTits,,10,3,3,3,1,0,0,0,0,0,,
,vanish,,2,3,3,3,1,0,0,0,0,0,,
,Beastlik3,,10,3,3,3,1,0,0,0,0,0,,
,kolia31802,,8,3,3,3,1,0,0,0,0,0,,
,Jojo4ever,,5,3,3,3,1,0,0,0,0,0,,
,Flohh82,,1,3,3,3,1,0,0,0,0,0,,
,justinj0305,,8,3,3,3,1,0,0,0,0,0,,
,plaakkon,,8,3,3,3,1,0,0,0,0,0,,
,AbbathGR,,7,3,3,3,1,0,0,0,0,0,,
,Byob75,,12,3,3,3,1,0,0,0,0,0,,
,Areraneе,,5,3,3,3,1,0,0,0,0,0,,
,Michael3,,10,3,3,3,1,0,0,0,0,0,,
,Puatinnor,,3,3,3,3,1,0,0,0,0,0,,
,YodaFett hates deception,,12,3,3,3,1,0,0,0,0,0,,
,HypnoGremlin,,5,3,3,3,1,0,0,0,0,0,,
,ProfessorBellBottom,,11,3,3,3,1,0,0,0,0,0,,
,onlys,,5,3,3,3,1,0,0,0,0,0,,
,Rvu_Vsem_Duplo,,8,3,3,3,1,0,0,0,0,0,,
,SpicoliAndreti,,7,3,3,3,1,0,0,0,0,0,,
,Wall_Of_Yawn,,1,3,3,3,1,0,0,0,0,0,,
,MarcheG,,5,12,3,3,1,0,0,0,0,0,,
,wilian9944,,7,3,3,3,1,0,0,0,0,0,,
,rex.regulus.rey,,7,3,3,3,1,0,0,0,0,0,,
,Rugdealer,,4,3,3,3,1,0,0,0,0,0,,
,p_blezee,,7,3,3,3,1,0,0,0,0,0,,
,Anaxamander,,8,3,3,3,1,0,0,0,0,0,,
,Headsnap,,7,3,3,3,1,0,0,0,0,0,,
,Azazell,,6,3,3,3,1,0,0,0,0,0,,
,CoolGer,,12,3,3,3,1,0,0,0,0,0,,
,Apoptoza,,7,3,3,3,1,0,0,0,0,0,,
,Poluekt,,11,3,3,3,1,0,0,0,0,0,,
,The7tard,,7,3,3,3,1,0,0,0,0,0,,
,Kokoyro1,,4,3,3,3,1,0,0,0,0,0,,
,Edgecaser,,8,3,3,3,1,0,0,0,0,0,,
,Nilceps-,,6,3,3,3,1,0,0,0,0,0,,
,Blockfisher,,6,3,3,3,1,0,0,0,0,0,,
,PrinceH,,8,3,3,3,1,0,0,0,0,0,,
,sebstar123,,6,3,3,3,1,0,0,0,0,0,,
,Raapst70,,6,3,3,3,1,0,0,0,0,0,,
,hakenbrowning,,1,3,3,3,1,0,0,0,0,0,,
,&,,8,3,3,3,1,0,0,0,0,0,,
,Master_Elliott,,4,3,3,3,1,0,0,0,0,0,,
,BlocksUnchained,,11,3,3,3,1,0,0,0,0,0,,
,Furolorrn,,2,3,3,3,1,0,0,0,0,0,,
,drchronic01,,12,3,3,3,1,0,0,0,0,0,,
,Prestoned,,1,3,3,3,1,0,0,0,0,0,,
,Gabriel,,9,3,3,3,1,0,0,0,0,0,,
,AddaxHD,,8,3,3,3,1,0,0,0,0,0,,
,playergu,,7,3,3,3,1,0,0,0,0,0,,
,нн,,8,3,3,3,1,0,0,0,0,0,,
,kingdavid,,8,3,3,3,1,0,0,0,0,0,,
,H1c0,,2,3,3,3,1,0,0,0,0,0,,
,Runglish,,5,3,3,3,1,0,0,0,0,0,,
,muhammad,,1,7,3,3,1,0,0,0,0,0,,
,ronink77,,1,3,3,3,1,0,0,0,0,0,,
,the.chief,,5,2,2,2,0,0,0,0,0,0,,
,nuclearmonk,,8,2,2,2,0,0,0,0,0,0,,
,eul0gy,,3,2,2,2,0,0,0,0,0,0,,
,Jelly2010,,7,2,2,2,0,0,0,0,0,0,,
,papalopodus,,7,2,2,2,0,0,0,0,0,0,,
,shock,,11,2,2,2,0,0,0,0,0,0,,
,TrapCard,,4,2,2,2,0,0,0,0,0,0,,
,lothendriel,,4,2,2,2,0,0,0,0,0,0,,
,CoOpMaster,,1,2,2,2,0,0,0,0,0,0,,
,gu.cards,,9,2,2,2,0,0,0,0,0,0,,
,Buggy,,10,2,2,2,0,0,0,0,0,0,,
,facugaba04,,1,2,2,2,0,0,0,0,0,0,,
,RasmusGrove,,8,2,2,2,0,0,0,0,0,0,,
,freakinblack,,1,2,2,2,0,0,0,0,0,0,,
,RdrFerreira,,4,3,2,2,0,0,0,0,0,0,,
,Crunaritti,,1,2,2,2,0,0,0,0,0,0,,
,Feddas,,12,2,2,2,0,0,0,0,0,0,,
,BLISS,,8,2,2,2,0,0,0,0,0,0,,
,Ajoka01,,3,2,2,2,0,0,0,0,0,0,,
,luffy1717,,1,2,2,2,0,0,0,0,0,0,,
,cybergrinder,,5,2,2,2,0,0,0,0,0,0,,
,VonMises,,11,2,2,2,0,0,0,0,0,0,,
,GamingWithCrypto,,4,2,2,2,0,0,0,0,0,0,,
,ForeverAverage,,9,2,2,2,0,0,0,0,0,0,,
,TerminatorFX,,4,2,2,2,0,0,0,0,0,0,,
,AbedIsBatman,,6,2,2,2,0,0,0,0,0,0,,
,Endo,,4,2,2,2,0,0,0,0,0,0,,
,Littles83,,1,2,2,2,0,0,0,0,0,0,,
,PlasticCarrot,,5,2,2,2,0,0,0,0,0,0,,
,Ben the Butcher,,1,2,2,2,0,0,0,0,0,0,,
,maragigayan,,9,2,2,2,0,0,0,0,0,0,,
,ManOPz818,,1,2,2,2,0,0,0,0,0,0,,
,fullerideas,,5,2,2,2,0,0,0,0,0,0,,
,Tinman,,10,2,2,2,0,0,0,0,0,0,,
,[Taiga] VOLK,,12,2,2,2,0,0,0,0,0,0,,
,Brassica7,,11,2,2,2,0,0,0,0,0,0,,
,ranab998,,6,2,2,2,0,0,0,0,0,0,,
,axordahaxor,,9,2,2,2,0,0,0,0,0,0,,
,andreaskanel,,8,2,2,2,0,0,0,0,0,0,,
,L3xxxxxx,,6,2,2,2,0,0,0,0,0,0,,
,shadowstep33,,7,2,2,2,0,0,0,0,0,0,,
,Tenebrae,,1,2,2,2,0,0,0,0,0,0,,
,Hret1337,,11,2,2,2,0,0,0,0,0,0,,
,dert1114,,6,2,2,2,0,0,0,0,0,0,,
,jetjockey,,8,2,2,2,0,0,0,0,0,0,,
,Acolyte,,3,2,2,2,0,0,0,0,0,0,,
,SpicySquid,,4,2,2,2,0,0,0,0,0,0,,
,Expired,,9,2,2,2,0,0,0,0,0,0,,
,sl1200mk5,,8,2,2,2,0,0,0,0,0,0,,
,SneezyDwarf,,8,2,2,2,0,0,0,0,0,0,,
,buburtboy,,1,2,2,2,0,0,0,0,0,0,,
,Montrix,,8,2,2,2,0,0,0,0,0,0,,
,Kappacino,,9,2,2,2,0,0,0,0,0,0,,
,Ezekiel,,6,2,2,2,0,0,0,0,0,0,,
,son_of_helga,,1,2,2,2,0,0,0,0,0,0,,
,sambaE11,,3,2,2,2,0,0,0,0,0,0,,
,Barbz,,7,2,2,2,0,0,0,0,0,0,,
,boussinus,,6,2,2,2,0,0,0,0,0,0,,
,Deadbeat,,3,3,2,2,0,0,0,0,0,0,,
,dedemon,,9,2,2,2,0,0,0,0,0,0,,
,Starvin,,12,2,2,2,0,0,0,0,0,0,,
,Syonidehyde1165,,7,2,2,2,0,0,0,0,0,0,,
,Farklemania,,9,2,2,2,0,0,0,0,0,0,,
,Ry4n,,8,2,2,2,0,0,0,0,0,0,,
,naynaysoosoo,,11,2,2,2,0,0,0,0,0,0,,
,dr-nuker,,6,2,2,2,0,0,0,0,0,0,,
,Ramzessi4,,1,1,1,1,0,0,0,0,0,0,,
,Rhylae,,10,1,1,1,0,0,0,0,0,0,,
,olexoiweb,,1,1,1,1,0,0,0,0,0,0,,
,Prikster,,7,1,1,1,0,0,0,0,0,0,,
,SirSpeck,,1,1,1,1,0,0,0,0,0,0,,
,Pwned_By_A_Girl,,9,1,1,1,0,0,0,0,0,0,,
,forest gate,,1,1,1,1,0,0,0,0,0,0,,
,futuremars051,,7,1,1,1,0,0,0,0,0,0,,
,Shockabuku,,5,1,1,1,0,0,0,0,0,0,,
,christian,,1,1,1,1,0,0,0,0,0,0,,
,SpaceCat,,8,1,1,1,0,0,0,0,0,0,,
,Ytregah619,,3,1,1,1,0,0,0,0,0,0,,
,bit_stan,,11,1,1,1,0,0,0,0,0,0,,
,doppiabeo,,6,1,1,1,0,0,0,0,0,0,,
,henningju,,9,1,1,1,0,0,0,0,0,0,,
,Quaradur,,1,1,1,1,0,0,0,0,0,0,,
,ibloirio,,1,1,1,1,0,0,0,0,0,0,,
,EdOnCouch,,8,1,1,1,0,0,0,0,0,0,,
,Grigolld,,5,1,1,1,0,0,0,0,0,0,,
,NIKOLAIII,,4,1,1,1,0,0,0,0,0,0,,
,1max112,,5,1,1,1,0,0,0,0,0,0,,
,ROBOB210,,3,1,1,1,0,0,0,0,0,0,,
,MSD,,3,1,1,1,0,0,0,0,0,0,,
,tonkytonks,,1,1,1,1,0,0,0,0,0,0,,
,Shades71,,1,1,1,1,0,0,0,0,0,0,,
,pls let me win im noob,,8,1,1,1,0,0,0,0,0,0,,
,Hellvent,,9,1,1,1,0,0,0,0,0,0,,
,SuperGeorge,,5,1,1,1,0,0,0,0,0,0,,
,Holdie21,,5,1,1,1,0,0,0,0,0,0,,
,Apexlion,,7,1,1,1,0,0,0,0,0,0,,
,kleber483,,5,1,1,1,0,0,0,0,0,0,,
,Helltroll,,1,1,1,1,0,0,0,0,0,0,,
,tronslon,,3,1,1,1,0,0,0,0,0,0,,
,MattyIce,,8,1,1,1,0,0,0,0,0,0,,
,poptartz4you,,7,1,1,1,0,0,0,0,0,0,,
,幻,,12,1,1,1,0,0,0,0,0,0,,
,AgentOrange,,12,1,1,1,0,0,0,0,0,0,,
,Snuffy,,9,1,1,1,0,0,0,0,0,0,,
,Staff Phyre,,3,1,1,1,0,0,0,0,0,0,,
,Kazimir1992,,8,1,1,1,0,0,0,0,0,0,,
,yatyatling,,3,1,1,1,0,0,0,0,0,0,,
,EHURRICANE,,3,1,1,1,0,0,0,0,0,0,,
,DashTheSquid,,1,1,1,1,0,0,0,0,0,0,,
,Foxtail,,6,1,1,1,0,0,0,0,0,0,,
,ArrkinPrimis,,6,1,1,1,0,0,0,0,0,0,,
,_fireartist,,9,1,1,1,0,0,0,0,0,0,,
,shadowkill{599],,4,1,1,1,0,0,0,0,0,0,,
,Yell,,7,1,1,1,0,0,0,0,0,0,,
,Kraken Zer0,,7,1,1,1,0,0,0,0,0,0,,
,bobcryptolover,,6,1,1,1,0,0,0,0,0,0,,
,zygeL,,5,1,1,1,0,0,0,0,0,0,,
,pablow,,6,1,1,1,0,0,0,0,0,0,,
,6theskull6smasher6,,1,1,1,1,0,0,0,0,0,0,,
,GL1TCH,,9,1,1,1,0,0,0,0,0,0,,
,MrEagle,,4,1,1,1,0,0,0,0,0,0,,
,Manigoldo,,6,1,1,1,0,0,0,0,0,0,,
,stuungar,,1,1,1,1,0,0,0,0,0,0,,
,Chamil,,9,1,1,1,0,0,0,0,0,0,,
,majleestoned,,4,1,1,1,0,0,0,0,0,0,,
,Lloyd88!,,5,1,1,1,0,0,0,0,0,0,,
,EatUrLivers,,7,1,1,1,0,0,0,0,0,0,,
,Olymp,,6,1,1,1,0,0,0,0,0,0,,
,nmkenji,,5,1,1,1,0,0,0,0,0,0,,
,dnova,,2,1,1,1,0,0,0,0,0,0,,
,KairosMGW,,1,1,1,1,0,0,0,0,0,0,,
,KBRC3627,,7,1,1,1,0,0,0,0,0,0,,
,Silver_Coin,,5,1,1,1,0,0,0,0,0,0,,
,123234345,,5,1,1,1,0,0,0,0,0,0,,
,1234DKK4321,,1,1,1,1,0,0,0,0,0,0,,
,Stepuptotheplate2,,5,1,1,1,0,0,0,0,0,0,,
,F00LHardy,,2,1,1,1,0,0,0,0,0,0,,
,charthur,,3,1,1,1,0,0,0,0,0,0,,
,Hm47goat,,5,1,1,1,0,0,0,0,0,0,,
,RainyTurtle,,1,1,1,1,0,0,0,0,0,0,,
,jhon golden eggs,,1,1,1,1,0,0,0,0,0,0,,
,dE7ERV,,1,1,1,1,0,0,0,0,0,0,,
,Riddlept,,9,1,1,1,0,0,0,0,0,0,,
,fabblwaps,,1,1,1,1,0,0,0,0,0,0,,
,artMartialMyx,,8,1,1,1,0,0,0,0,0,0,,
,brendo97,,1,1,1,1,0,0,0,0,0,0,,
,DeCrypto,,1,1,1,1,0,0,0,0,0,0,,
,bushido,,6,1,1,1,0,0,0,0,0,0,,
,Andres,,4,1,1,1,0,0,0,0,0,0,,
,Jinimage,,6,1,1,1,0,0,0,0,0,0,,
,heroldius,,1,1,1,1,0,0,0,0,0,0,,
,neverytime,,8,1,1,1,0,0,0,0,0,0,,
,jellyroll,,7,1,1,1,0,0,0,0,0,0,,
,Marginal,,9,1,1,1,0,0,0,0,0,0,,
,AmericanIcarus,,10,1,1,1,0,0,0,0,0,0,,
,Digitt,,10,1,1,1,0,0,0,0,0,0,,
,nihao888,,10,1,1,1,0,0,0,0,0,0,,
,FSadinoX,,5,1,1,1,0,0,0,0,0,0,,
,ProtegeAA,,2,1,1,1,0,0,0,0,0,0,,
,LeeGon,,7,1,1,1,0,0,0,0,0,0,,
,MuffinMonkey,,8,1,1,1,0,0,0,0,0,0,,
,kigawakunto27,,12,2,1,1,0,0,0,0,0,0,,
,Allayom,,7,1,1,1,0,0,0,0,0,0,,
,Negil12345,,1,1,1,1,0,0,0,0,0,0,,
,Nevermind,,6,1,1,1,0,0,0,0,0,0,,
,foggybottom,,5,1,1,1,0,0,0,0,0,0,,
,Yurij,,9,1,1,1,0,0,0,0,0,0,,
,Bubbnubb,,2,1,1,1,0,0,0,0,0,0,,
,Keyci666,,1,1,1,1,0,0,0,0,0,0,,
,Airwin-apollo,,5,1,1,1,0,0,0,0,0,0,,
,cjmoles,,7,1,1,1,0,0,0,0,0,0,,
,finnfarid23,,3,1,1,1,0,0,0,0,0,0,,
,Schnauzerlover,,2,1,1,1,0,0,0,0,0,0,,
,LittleMeTime,,8,1,1,1,0,0,0,0,0,0,,
,Totomato2,,7,1,1,1,0,0,0,0,0,0,,
